,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error
734,Harvard,727,631,153,24,3,803.5,643.0,0.016643550624133148,0.08052631578947368,0
735,College,904,631,150,30,3,979.0,646.0,0.020804438280166437,0.07894736842105263,0
736,Observatory,1079,631,240,29,3,1199.0,645.5,0.02011095700416089,0.12631578947368421,0
737,on,1344,638,42,17,3,1365.0,646.5,0.011789181692094313,0.022105263157894735,0
738,13,1411,634,38,21,3,1430.0,644.5,0.014563106796116505,0.02,0
739,March,1474,631,110,24,3,1529.0,643.0,0.016643550624133148,0.05789473684210526,0
740,1930.,1609,634,99,21,3,1658.5,644.5,0.014563106796116505,0.05210526315789474,0
741,The,1740,631,62,24,3,1771.0,643.0,0.016643550624133148,0.03263157894736842,0
742,discovery,1,721,196,30,3,99.0,736.0,0.020804438280166437,0.1031578947368421,0
743,made,220,722,86,24,3,263.0,734.0,0.016643550624133148,0.045263157894736845,0
744,headlines,331,721,195,25,3,428.5,733.5,0.017337031900138695,0.10263157894736842,0
745,around,552,722,130,24,3,617.0,734.0,0.016643550624133148,0.06842105263157895,0
746,the,707,722,61,24,3,737.5,734.0,0.016643550624133148,0.032105263157894734,0
747,globe.,794,722,122,30,3,855.0,737.0,0.020804438280166437,0.06421052631578947,0
748,The,948,722,62,24,3,979.0,734.0,0.016643550624133148,0.03263157894736842,0
749,Lowell,1036,722,127,24,3,1099.5,734.0,0.016643550624133148,0.0668421052631579,0
750,"Observatory,",1189,722,255,29,3,1316.5,736.5,0.02011095700416089,0.13421052631578947,0
751,which,1474,721,110,25,3,1529.0,733.5,0.017337031900138695,0.05789473684210526,0
752,had,1607,722,65,24,3,1639.5,734.0,0.016643550624133148,0.034210526315789476,0
753,the,1697,722,61,24,3,1727.5,734.0,0.016643550624133148,0.032105263157894734,0
754,right,1784,721,106,31,3,1837.0,736.5,0.021497919556171984,0.05578947368421053,0
755,to,3,815,39,21,3,22.5,825.5,0.014563106796116505,0.020526315789473684,0
756,name,67,819,85,17,3,109.5,827.5,0.011789181692094313,0.04473684210526316,0
757,the,179,812,61,24,3,209.5,824.0,0.016643550624133148,0.032105263157894734,0
758,new,265,819,65,17,3,297.5,827.5,0.011789181692094313,0.034210526315789476,0
759,"object,",354,811,144,31,3,426.0,826.5,0.021497919556171984,0.07578947368421053,0
760,received,530,811,174,25,3,617.0,823.5,0.017337031900138695,0.09157894736842105,0
761,more,726,819,86,17,3,769.0,827.5,0.011789181692094313,0.045263157894736845,0
762,than,839,812,85,24,3,881.5,824.0,0.016643550624133148,0.04473684210526316,0
763,"1,000",949,815,104,25,3,1001.0,827.5,0.017337031900138695,0.05473684210526316,0
764,suggestions,1081,811,237,31,3,1199.5,826.5,0.021497919556171984,0.12473684210526316,0
765,from,1345,813,85,23,3,1387.5,824.5,0.0159500693481276,0.04473684210526316,0
766,all,1454,812,61,24,3,1484.5,824.0,0.016643550624133148,0.032105263157894734,0
767,over,1542,819,83,17,3,1583.5,827.5,0.011789181692094313,0.04368421052631579,0
768,the,1653,812,61,24,3,1683.5,824.0,0.016643550624133148,0.032105263157894734,0
769,"world,",1738,812,124,28,3,1800.0,826.0,0.019417475728155338,0.06526315789473684,0
770,ranging,2,901,152,31,3,78.0,916.5,0.021497919556171984,0.08,0
771,from,179,903,85,23,3,221.5,914.5,0.0159500693481276,0.04473684210526316,0
772,Atlas,286,902,108,24,3,340.0,914.0,0.016643550624133148,0.056842105263157895,0
773,to,421,905,39,21,3,440.5,915.5,0.014563106796116505,0.020526315789473684,0
774,Zymal.,486,902,122,29,3,547.0,916.5,0.02011095700416089,0.06421052631578947,0
775,Tombaugh,640,902,174,30,3,727.0,917.0,0.020804438280166437,0.09157894736842105,0
776,urged,837,902,109,30,3,891.5,917.0,0.020804438280166437,0.057368421052631575,0
777,Slipher,970,901,149,31,3,1044.5,916.5,0.021497919556171984,0.07842105263157895,0
778,to,1147,905,39,21,3,1166.5,915.5,0.014563106796116505,0.020526315789473684,0
779,suggest,1213,905,149,27,3,1287.5,918.5,0.01872399445214979,0.07842105263157895,0
780,a,1388,909,19,17,3,1397.5,917.5,0.011789181692094313,0.01,0
781,name,1431,909,85,17,3,1473.5,917.5,0.011789181692094313,0.04473684210526316,0
782,for,1543,903,60,23,3,1573.0,914.5,0.0159500693481276,0.031578947368421054,0
783,the,1631,902,61,24,3,1661.5,914.0,0.016643550624133148,0.032105263157894734,0
784,new,1717,909,65,17,3,1749.5,917.5,0.011789181692094313,0.034210526315789476,0
785,object,2,991,128,31,3,66.0,1006.5,0.021497919556171984,0.06736842105263158,0
786,quickly,155,991,152,31,3,231.0,1006.5,0.021497919556171984,0.08,0
787,before,330,992,130,24,3,395.0,1004.0,0.016643550624133148,0.06842105263157895,0
788,someone,487,998,149,18,3,561.5,1007.0,0.012482662968099861,0.07842105263157895,0
789,else,662,992,84,24,3,704.0,1004.0,0.016643550624133148,0.04421052631578947,0
790,did.,771,991,79,25,3,810.5,1003.5,0.017337031900138695,0.041578947368421056,0
791,Constance,882,995,194,21,3,979.0,1005.5,0.014563106796116505,0.10210526315789474,0
792,Lowell,1102,992,127,24,3,1165.5,1004.0,0.016643550624133148,0.0668421052631579,0
793,proposed,1254,992,176,30,3,1342.0,1007.0,0.020804438280166437,0.09263157894736843,0
794,"Zeus,",1454,995,100,25,3,1504.0,1007.5,0.017337031900138695,0.05263157894736842,0
795,then,1587,992,85,24,3,1629.5,1004.0,0.016643550624133148,0.04473684210526316,0
796,Percival,1696,991,171,25,3,1781.5,1003.5,0.017337031900138695,0.09,0
797,and,2,1082,64,24,3,34.0,1094.0,0.016643550624133148,0.03368421052631579,0
798,finally,91,1081,150,30,3,166.0,1096.0,0.020804438280166437,0.07894736842105263,0
799,Constance.,266,1085,210,21,3,371.0,1095.5,0.014563106796116505,0.11052631578947368,0
800,These,508,1082,106,24,3,561.0,1094.0,0.016643550624133148,0.05578947368421053,0
801,suggestions,641,1081,237,31,3,759.5,1096.5,0.021497919556171984,0.12473684210526316,0
802,were,902,1089,86,17,3,945.0,1097.5,0.011789181692094313,0.045263157894736845,0
803,disregarded.,1013,1081,255,31,3,1140.5,1096.5,0.021497919556171984,0.13421052631578947,0
804,The,1300,1082,62,24,3,1331.0,1094.0,0.016643550624133148,0.03263157894736842,0
805,name,1387,1089,85,17,3,1429.5,1097.5,0.011789181692094313,0.04473684210526316,0
806,"Pluto,",1498,1082,122,28,3,1559.0,1096.0,0.019417475728155338,0.06421052631578947,0
807,after,1652,1083,105,23,3,1704.5,1094.5,0.0159500693481276,0.05526315789473684,0
808,the,1785,1082,61,24,3,1815.5,1094.0,0.016643550624133148,0.032105263157894734,0
809,god,2,1172,64,30,3,34.0,1187.0,0.020804438280166437,0.03368421052631579,0
810,of,90,1173,39,23,3,109.5,1184.5,0.0159500693481276,0.020526315789473684,0
811,the,157,1172,61,24,3,187.5,1184.0,0.016643550624133148,0.032105263157894734,0
812,"underworld,",243,1172,233,28,3,359.5,1186.0,0.019417475728155338,0.12263157894736842,0
813,was,506,1178,64,18,3,538.0,1187.0,0.012482662968099861,0.03368421052631579,0
814,proposed,594,1172,176,30,3,682.0,1187.0,0.020804438280166437,0.09263157894736843,0
815,by,792,1172,43,29,3,813.5,1186.5,0.02011095700416089,0.022631578947368423,0
816,Venetia,858,1171,153,25,3,934.5,1183.5,0.017337031900138695,0.08052631578947368,0
817,Burney,1035,1175,130,26,3,1100.0,1188.0,0.018030513176144243,0.06842105263157895,0
818,"(1918-2009),",1198,1172,246,28,3,1321.0,1186.0,0.019417475728155338,0.12947368421052632,0
819,a,1476,1179,19,17,3,1485.5,1187.5,0.011789181692094313,0.01,0
820,then,1521,1172,85,24,3,1563.5,1184.0,0.016643550624133148,0.04473684210526316,0
821,eleven-year,1630,1172,256,29,3,1758.0,1186.5,0.02011095700416089,0.13473684210526315,0
822,-,1859,1167,20,39,3,1869.0,1186.5,0.027045769764216365,0.010526315789473684,0
823,old,2,1262,64,24,3,34.0,1274.0,0.016643550624133148,0.03368421052631579,0
824,schoolgirl,91,1261,214,31,3,198.0,1276.5,0.021497919556171984,0.11263157894736842,0
825,in,334,1261,40,25,3,354.0,1273.5,0.017337031900138695,0.021052631578947368,0
826,"Oxford,",397,1262,145,28,3,469.5,1276.0,0.019417475728155338,0.07631578947368421,0
827,"England,",574,1262,166,30,3,657.0,1277.0,0.020804438280166437,0.08736842105263158,0
828,who,770,1262,64,24,3,802.0,1274.0,0.016643550624133148,0.03368421052631579,0
829,was,858,1268,64,18,3,890.0,1277.0,0.012482662968099861,0.03368421052631579,0
830,interested,950,1261,216,25,3,1058.0,1273.5,0.017337031900138695,0.11368421052631579,0
831,in,1192,1261,40,25,3,1212.0,1273.5,0.017337031900138695,0.021052631578947368,0
832,classical,1256,1261,193,25,3,1352.5,1273.5,0.017337031900138695,0.10157894736842105,0
833,mythology.,1474,1262,212,30,3,1580.0,1277.0,0.020804438280166437,0.11157894736842106,0
834,She,1718,1262,62,24,3,1749.0,1274.0,0.016643550624133148,0.03263157894736842,0
835,suggested,3,1352,195,30,3,100.5,1367.0,0.020804438280166437,0.10263157894736842,0
836,it,224,1351,38,25,3,243.0,1363.5,0.017337031900138695,0.02,0
837,in,290,1351,40,25,3,310.0,1363.5,0.017337031900138695,0.021052631578947368,0
838,a,354,1359,19,17,3,363.5,1367.5,0.011789181692094313,0.01,0
839,conversation,398,1351,262,25,3,529.0,1363.5,0.017337031900138695,0.13789473684210526,0
840,with,682,1351,88,25,3,726.0,1363.5,0.017337031900138695,0.04631578947368421,0
841,her,793,1352,62,24,3,824.0,1364.0,0.016643550624133148,0.03263157894736842,0
842,grandfather,882,1352,237,30,3,1000.5,1367.0,0.020804438280166437,0.12473684210526316,0
843,Falconer,1146,1352,171,24,3,1231.5,1364.0,0.016643550624133148,0.09,0
844,"Madan,",1342,1352,124,28,3,1404.0,1366.0,0.019417475728155338,0.06526315789473684,0
845,a,1498,1359,19,17,3,1507.5,1367.5,0.011789181692094313,0.01,0
846,former,1543,1353,126,23,3,1606.0,1364.5,0.0159500693481276,0.06631578947368422,0
847,librarian,1697,1351,195,25,3,1794.5,1363.5,0.017337031900138695,0.10263157894736842,0
848,at,2,4,40,21,4,22.0,14.5,0.014563106796116505,0.021052631578947368,0
849,the,69,1,61,24,4,99.5,13.0,0.016643550624133148,0.032105263157894734,0
850,University,154,0,219,30,4,263.5,15.0,0.020804438280166437,0.11526315789473685,0
851,of,398,2,39,23,4,417.5,13.5,0.0159500693481276,0.020526315789473684,0
852,Oxford's,463,1,173,24,4,549.5,13.0,0.016643550624133148,0.09105263157894737,0
853,Bodleian,661,0,175,25,4,748.5,12.5,0.017337031900138695,0.09210526315789473,0
854,"Library,",860,0,166,30,4,943.0,15.0,0.020804438280166437,0.08736842105263158,0
855,who,1056,1,64,24,4,1088.0,13.0,0.016643550624133148,0.03368421052631579,0
856,passed,1144,1,132,30,4,1210.0,16.0,0.020804438280166437,0.06947368421052631,0
857,the,1301,1,61,24,4,1331.5,13.0,0.016643550624133148,0.032105263157894734,0
858,name,1387,8,85,17,4,1429.5,16.5,0.011789181692094313,0.04473684210526316,0
859,to,1499,4,39,21,4,1518.5,14.5,0.014563106796116505,0.020526315789473684,0
860,astronomy,1564,4,195,26,4,1661.5,17.0,0.018030513176144243,0.10263157894736842,0
861,professor,0,92,195,29,4,97.5,106.5,0.02011095700416089,0.10263157894736842,0
862,Herbert,221,91,151,24,4,296.5,103.0,0.016643550624133148,0.07947368421052632,0
863,Hall,397,91,84,24,4,439.0,103.0,0.016643550624133148,0.04421052631578947,0
864,"Turner,",508,94,144,25,4,580.0,106.5,0.017337031900138695,0.07578947368421053,0
865,who,682,91,64,24,4,714.0,103.0,0.016643550624133148,0.03368421052631579,0
866,cabled,772,91,130,24,4,837.0,103.0,0.016643550624133148,0.06842105263157895,0
867,it,928,90,38,25,4,947.0,102.5,0.017337031900138695,0.02,0
868,to,993,94,39,21,4,1012.5,104.5,0.014563106796116505,0.020526315789473684,0
869,colleagues,1058,91,216,30,4,1166.0,106.0,0.020804438280166437,0.11368421052631579,0
870,in,1302,90,40,25,4,1322.0,102.5,0.017337031900138695,0.021052631578947368,0
871,the,1367,91,61,24,4,1397.5,103.0,0.016643550624133148,0.032105263157894734,0
872,United,1452,90,132,25,4,1518.0,102.5,0.017337031900138695,0.06947368421052631,0
873,States.,1608,93,144,22,4,1680.0,104.0,0.015256588072122053,0.07578947368421053,0
874,The,1784,91,62,24,4,1815.0,103.0,0.016643550624133148,0.03263157894736842,0
875,object,2,180,128,31,4,66.0,195.5,0.021497919556171984,0.06736842105263158,0
876,was,154,187,64,18,4,186.0,196.0,0.012482662968099861,0.03368421052631579,0
877,officially,244,180,217,30,4,352.5,195.0,0.020804438280166437,0.11421052631578947,0
878,named,485,181,109,24,4,539.5,193.0,0.016643550624133148,0.057368421052631575,0
879,on,618,188,42,17,4,639.0,196.5,0.011789181692094313,0.022105263157894735,0
880,24,684,184,39,21,4,703.5,194.5,0.014563106796116505,0.020526315789473684,0
881,March,748,181,110,24,4,803.0,193.0,0.016643550624133148,0.05789473684210526,0
882,1930.,883,184,99,21,4,932.5,194.5,0.014563106796116505,0.05210526315789474,0
883,Each,1014,181,86,24,4,1057.0,193.0,0.016643550624133148,0.045263157894736845,0
884,member,1122,181,129,24,4,1186.5,193.0,0.016643550624133148,0.06789473684210526,0
885,of,1278,182,39,23,4,1297.5,193.5,0.0159500693481276,0.020526315789473684,0
886,the,1345,181,61,24,4,1375.5,193.0,0.016643550624133148,0.032105263157894734,0
887,Lowell,1432,181,127,24,4,1495.5,193.0,0.016643550624133148,0.0668421052631579,0
888,Observatory,1585,181,240,29,4,1705.0,195.5,0.02011095700416089,0.12631578947368421,0
889,was,0,277,64,18,4,32.0,286.0,0.012482662968099861,0.03368421052631579,0
890,allowed,90,271,152,24,4,166.0,283.0,0.016643550624133148,0.08,0
891,to,267,274,39,21,4,286.5,284.5,0.014563106796116505,0.020526315789473684,0
892,vote,330,274,86,21,4,373.0,284.5,0.014563106796116505,0.045263157894736845,0
893,on,442,278,42,17,4,463.0,286.5,0.011789181692094313,0.022105263157894735,0
894,a,508,278,19,17,4,517.5,286.5,0.011789181692094313,0.01,0
895,short-list,553,270,215,25,4,660.5,282.5,0.017337031900138695,0.11315789473684211,0
896,of,794,272,39,23,4,813.5,283.5,0.0159500693481276,0.020526315789473684,0
897,three:,861,271,121,24,4,921.5,283.0,0.016643550624133148,0.06368421052631579,0
898,Minerva,1012,270,153,25,4,1088.5,282.5,0.017337031900138695,0.08052631578947368,0
899,(which,1198,270,122,28,4,1259.0,284.0,0.019417475728155338,0.06421052631578947,0
900,was,1342,277,64,18,4,1374.0,286.0,0.012482662968099861,0.03368421052631579,0
901,already,1432,271,151,29,4,1507.5,285.5,0.02011095700416089,0.07947368421052632,0
902,the,1609,271,61,24,4,1639.5,283.0,0.016643550624133148,0.032105263157894734,0
903,name,1695,278,85,17,4,1737.5,286.5,0.011789181692094313,0.04473684210526316,0
904,for,1807,272,60,23,4,1837.0,283.5,0.0159500693481276,0.031578947368421054,0
905,an,2,368,42,17,4,23.0,376.5,0.011789181692094313,0.022105263157894735,0
906,"asteroid),",68,360,210,29,4,173.0,374.5,0.02011095700416089,0.11052631578947368,0
907,Cronus,310,364,128,21,4,374.0,374.5,0.014563106796116505,0.06736842105263158,0
908,(which,472,360,122,28,4,533.0,374.0,0.019417475728155338,0.06421052631578947,0
909,had,617,361,65,24,4,649.5,373.0,0.016643550624133148,0.034210526315789476,0
910,lost,707,361,83,24,4,748.5,373.0,0.016643550624133148,0.04368421052631579,0
911,reputation,816,360,218,31,4,925.0,375.5,0.021497919556171984,0.11473684210526315,0
912,through,1059,361,151,30,4,1134.5,376.0,0.020804438280166437,0.07947368421052632,0
913,being,1232,360,110,31,4,1287.0,375.5,0.021497919556171984,0.05789473684210526,0
914,proposed,1364,361,176,30,4,1452.0,376.0,0.020804438280166437,0.09263157894736843,0
915,by,1562,361,43,29,4,1583.5,375.5,0.02011095700416089,0.022631578947368423,0
916,the,1631,361,61,24,4,1661.5,373.0,0.016643550624133148,0.032105263157894734,0
917,unpopular,1,451,194,30,4,98.0,466.0,0.020804438280166437,0.10210526315789474,0
918,astronomer,222,454,215,21,4,329.5,464.5,0.014563106796116505,0.11315789473684211,0
919,Thomas,464,451,128,24,4,528.0,463.0,0.016643550624133148,0.06736842105263158,0
920,Jefferson,618,452,196,23,4,716.0,463.5,0.0159500693481276,0.1031578947368421,0
921,Jackson,838,451,152,24,4,914.0,463.0,0.016643550624133148,0.08,0
922,"See),",1014,451,100,28,4,1064.0,465.0,0.019417475728155338,0.05263157894736842,0
923,and,1146,451,64,24,4,1178.0,463.0,0.016643550624133148,0.03368421052631579,0
924,Pluto.,1234,451,122,24,4,1295.0,463.0,0.016643550624133148,0.06421052631578947,0
925,Pluto,1388,451,106,24,4,1441.0,463.0,0.016643550624133148,0.05578947368421053,0
926,received,1520,450,174,25,4,1607.0,462.5,0.017337031900138695,0.09157894736842105,0
927,every,1718,458,107,22,4,1771.5,469.0,0.015256588072122053,0.05631578947368421,0
928,vote.,0,544,102,21,4,51.0,554.5,0.014563106796116505,0.05368421052631579,0
929,The,134,541,62,24,4,165.0,553.0,0.016643550624133148,0.03263157894736842,0
930,name,221,548,85,17,4,263.5,556.5,0.011789181692094313,0.04473684210526316,0
931,was,330,547,64,18,4,362.0,556.0,0.012482662968099861,0.03368421052631579,0
932,announced,420,541,196,24,4,518.0,553.0,0.016643550624133148,0.1031578947368421,0
933,on,640,548,42,17,4,661.0,556.5,0.011789181692094313,0.022105263157894735,0
934,1,707,544,16,21,4,715.0,554.5,0.014563106796116505,0.008421052631578947,0
935,May,748,544,65,26,4,780.5,557.0,0.018030513176144243,0.034210526315789476,0
936,1930.,839,544,99,21,4,888.5,554.5,0.014563106796116505,0.05210526315789474,0
937,Upon,968,544,88,27,4,1012.0,557.5,0.01872399445214979,0.04631578947368421,0
938,the,1081,541,61,24,4,1111.5,553.0,0.016643550624133148,0.032105263157894734,0
939,"announcement,",1168,544,276,25,4,1306.0,556.5,0.017337031900138695,0.14526315789473684,0
940,Madan,1474,541,110,24,4,1529.0,553.0,0.016643550624133148,0.05789473684210526,0
941,gave,1608,548,84,23,4,1650.0,559.5,0.0159500693481276,0.04421052631578947,0
942,Venetia,1716,540,153,25,4,1792.5,552.5,0.017337031900138695,0.08052631578947368,0
943,5,3,634,16,21,4,11.0,644.5,0.014563106796116505,0.008421052631578947,0
944,pounds,44,631,130,30,4,109.0,646.0,0.020804438280166437,0.06842105263157895,0
945,(equivalent,175,626,241,39,4,295.5,645.5,0.027045769764216365,0.1268421052631579,0
946,to,443,634,39,21,4,462.5,644.5,0.014563106796116505,0.020526315789473684,0
947,300,510,634,59,21,4,539.5,644.5,0.014563106796116505,0.03105263157894737,0
948,"GBP,",595,634,79,25,4,634.5,646.5,0.017337031900138695,0.041578947368421056,0
949,or,706,638,39,17,4,725.5,646.5,0.011789181692094313,0.020526315789473684,0
950,450,772,634,61,21,4,802.5,644.5,0.014563106796116505,0.032105263157894734,0
951,USD,858,633,65,22,4,890.5,644.0,0.015256588072122053,0.034210526315789476,0
952,in,950,630,40,25,4,970.0,642.5,0.017337031900138695,0.021052631578947368,0
953,2015),1014,631,98,27,4,1063.0,644.5,0.01872399445214979,0.05157894736842105,0
954,as,1146,637,40,18,4,1166.0,646.0,0.012482662968099861,0.021052631578947368,0
955,a,1212,638,19,17,4,1221.5,646.5,0.011789181692094313,0.01,0
956,reward.,1256,631,144,24,4,1328.0,643.0,0.016643550624133148,0.07578947368421053,0
957,The,1432,631,62,24,4,1463.0,643.0,0.016643550624133148,0.03263157894736842,0
958,final,1521,630,104,25,4,1573.0,642.5,0.017337031900138695,0.05473684210526316,0
959,choice,1652,630,128,25,4,1716.0,642.5,0.017337031900138695,0.06736842105263158,0
960,of,1806,632,39,23,4,1825.5,643.5,0.0159500693481276,0.020526315789473684,0
961,name,1,729,85,17,4,43.5,737.5,0.011789181692094313,0.04473684210526316,0
962,was,110,728,64,18,4,142.0,737.0,0.012482662968099861,0.03368421052631579,0
963,helped,199,722,131,30,4,264.5,737.0,0.020804438280166437,0.06894736842105263,0
964,in,356,721,40,25,4,376.0,733.5,0.017337031900138695,0.021052631578947368,0
965,part,418,725,86,27,4,461.0,738.5,0.01872399445214979,0.045263157894736845,0
966,by,528,722,43,29,4,549.5,736.5,0.02011095700416089,0.022631578947368423,0
967,the,597,722,61,24,4,627.5,734.0,0.016643550624133148,0.032105263157894734,0
968,fact,685,723,83,23,4,726.5,734.5,0.0159500693481276,0.04368421052631579,0
969,that,795,722,83,24,4,836.5,734.0,0.016643550624133148,0.04368421052631579,0
970,the,905,722,61,24,4,935.5,734.0,0.016643550624133148,0.032105263157894734,0
971,first,993,721,105,25,4,1045.5,733.5,0.017337031900138695,0.05526315789473684,0
972,two,1125,725,61,21,4,1155.5,735.5,0.014563106796116505,0.032105263157894734,0
973,letters,1213,722,149,24,4,1287.5,734.0,0.016643550624133148,0.07842105263157895,0
974,of,1388,723,39,23,4,1407.5,734.5,0.0159500693481276,0.020526315789473684,0
975,Pluto,1454,722,106,24,4,1507.0,734.0,0.016643550624133148,0.05578947368421053,0
976,are,1586,729,62,17,4,1617.0,737.5,0.011789181692094313,0.03263157894736842,0
977,the,1675,722,61,24,4,1705.5,734.0,0.016643550624133148,0.032105263157894734,0
978,initials,4,811,170,25,4,89.0,823.5,0.017337031900138695,0.08947368421052632,0
979,of,200,813,39,23,4,219.5,824.5,0.0159500693481276,0.020526315789473684,0
980,Percival,266,811,171,25,4,351.5,823.5,0.017337031900138695,0.09,0
981,Lowell.,464,812,144,24,4,536.0,824.0,0.016643550624133148,0.07578947368421053,0
982,Pluto's,640,812,150,24,4,715.0,824.0,0.016643550624133148,0.07894736842105263,0
983,astronomical,816,811,259,25,4,945.5,823.5,0.017337031900138695,0.13631578947368422,0
984,symbol,1103,812,126,29,4,1166.0,826.5,0.02011095700416089,0.06631578947368422,0
985,was,1254,818,64,18,4,1286.0,827.0,0.012482662968099861,0.03368421052631579,0
986,then,1345,812,85,24,4,1387.5,824.0,0.016643550624133148,0.04473684210526316,0
987,created,1454,812,152,24,4,1530.0,824.0,0.016643550624133148,0.08,0
988,as,1630,818,40,18,4,1650.0,827.0,0.012482662968099861,0.021052631578947368,0
989,a,1696,819,19,17,4,1705.5,827.5,0.011789181692094313,0.01,0
990,monogram,0,909,176,23,4,88.0,920.5,0.0159500693481276,0.09263157894736843,0
991,constructed,200,902,240,24,4,320.0,914.0,0.016643550624133148,0.12631578947368421,0
992,from,465,903,85,23,4,507.5,914.5,0.0159500693481276,0.04473684210526316,0
993,the,575,902,61,24,4,605.5,914.0,0.016643550624133148,0.032105263157894734,0
994,letters,663,902,149,24,4,737.5,914.0,0.016643550624133148,0.07842105263157895,0
995,"""PL"".",841,905,97,21,4,889.5,915.5,0.014563106796116505,0.05105263157894737,0
996,Pluto's,970,902,150,24,4,1045.0,914.0,0.016643550624133148,0.07894736842105263,0
997,astrological,1146,901,259,31,4,1275.5,916.5,0.021497919556171984,0.13631578947368422,0
998,symbol,1433,902,126,29,4,1496.0,916.5,0.02011095700416089,0.06631578947368422,0
999,resembles,1586,902,194,24,4,1683.0,914.0,0.016643550624133148,0.10210526315789474,0
1000,that,1807,902,83,24,4,1848.5,914.0,0.016643550624133148,0.04368421052631579,0
1001,of,2,993,39,23,4,21.5,1004.5,0.0159500693481276,0.020526315789473684,0
1002,Neptune,66,995,152,27,4,142.0,1008.5,0.01872399445214979,0.08,0
1003,but,242,992,64,24,4,274.0,1004.0,0.016643550624133148,0.03368421052631579,0
1004,has,331,992,63,24,4,362.5,1004.0,0.016643550624133148,0.03315789473684211,0
1005,a,420,999,19,17,4,429.5,1007.5,0.011789181692094313,0.01,0
1006,circle,464,991,128,25,4,528.0,1003.5,0.017337031900138695,0.06736842105263158,0
1007,in,620,991,40,25,4,640.0,1003.5,0.017337031900138695,0.021052631578947368,0
1008,place,682,992,108,30,4,736.0,1007.0,0.020804438280166437,0.056842105263157895,0
1009,of,816,993,39,23,4,835.5,1004.5,0.0159500693481276,0.020526315789473684,0
1010,the,883,992,61,24,4,913.5,1004.0,0.016643550624133148,0.032105263157894734,0
1011,middle,968,991,130,25,4,1033.0,1003.5,0.017337031900138695,0.06842105263157895,0
1012,prong,1122,999,110,23,4,1177.0,1010.5,0.0159500693481276,0.05789473684210526,0
1013,of,1256,993,39,23,4,1275.5,1004.5,0.0159500693481276,0.020526315789473684,0
1014,the,1323,992,61,24,4,1353.5,1004.0,0.016643550624133148,0.032105263157894734,0
1015,trident.,1411,991,165,25,4,1493.5,1003.5,0.017337031900138695,0.0868421052631579,0
1016,The,68,1082,62,24,4,99.0,1094.0,0.016643550624133148,0.03263157894736842,0
1017,name,155,1089,85,17,4,197.5,1097.5,0.011789181692094313,0.04473684210526316,0
1018,was,264,1088,64,18,4,296.0,1097.0,0.012482662968099861,0.03368421052631579,0
1019,soon,355,1088,85,18,4,397.5,1097.0,0.012482662968099861,0.04473684210526316,0
1020,embraced,464,1082,174,24,4,551.0,1094.0,0.016643550624133148,0.09157894736842105,0
1021,by,660,1082,43,29,4,681.5,1096.5,0.02011095700416089,0.022631578947368423,0
1022,wider,726,1081,107,25,4,779.5,1093.5,0.017337031900138695,0.05631578947368421,0
1023,culture.,860,1082,166,24,4,943.0,1094.0,0.016643550624133148,0.08736842105263158,0
1024,In,1059,1085,41,21,4,1079.5,1095.5,0.014563106796116505,0.02157894736842105,0
1025,"1930,",1125,1085,99,25,4,1174.5,1097.5,0.017337031900138695,0.05210526315789474,0
1026,Walt,1254,1082,86,24,4,1297.0,1094.0,0.016643550624133148,0.045263157894736845,0
1027,Disney,1365,1081,130,30,4,1430.0,1096.0,0.020804438280166437,0.06842105263157895,0
1028,was,1518,1088,64,18,4,1550.0,1097.0,0.012482662968099861,0.03368421052631579,0
1029,apparently,1608,1082,217,30,4,1716.5,1097.0,0.020804438280166437,0.11421052631578947,0
1030,inspired,4,1171,172,31,4,90.0,1186.5,0.021497919556171984,0.09052631578947369,0
1031,by,198,1172,43,29,4,219.5,1186.5,0.02011095700416089,0.022631578947368423,0
1032,it,268,1171,38,25,4,287.0,1183.5,0.017337031900138695,0.02,0
1033,when,330,1172,88,24,4,374.0,1184.0,0.016643550624133148,0.04631578947368421,0
1034,he,441,1172,41,24,4,461.5,1184.0,0.016643550624133148,0.02157894736842105,0
1035,introduced,510,1171,216,25,4,618.0,1183.5,0.017337031900138695,0.11368421052631579,0
1036,for,751,1173,60,23,4,781.0,1184.5,0.0159500693481276,0.031578947368421054,0
1037,Mickey,836,1171,131,30,4,901.5,1186.0,0.020804438280166437,0.06894736842105263,0
1038,Mouse,990,1175,108,21,4,1044.0,1185.5,0.014563106796116505,0.056842105263157895,0
1039,a,1124,1179,19,17,4,1133.5,1187.5,0.011789181692094313,0.01,0
1040,canine,1168,1171,128,25,4,1232.0,1183.5,0.017337031900138695,0.06736842105263158,0
1041,companion,1322,1171,196,31,4,1420.0,1186.5,0.021497919556171984,0.1031578947368421,0
1042,named,1541,1172,109,24,4,1595.5,1184.0,0.016643550624133148,0.057368421052631575,0
1043,"Pluto,",1674,1172,122,28,4,1735.0,1186.0,0.019417475728155338,0.06421052631578947,0
1044,although,2,1262,174,30,4,89.0,1277.0,0.020804438280166437,0.09157894736842105,0
1045,Disney,199,1261,130,30,4,264.0,1276.0,0.020804438280166437,0.06842105263157895,0
1046,animator,354,1261,171,25,4,439.5,1273.5,0.017337031900138695,0.09,0
1047,Ben,551,1265,65,21,4,583.5,1275.5,0.014563106796116505,0.034210526315789476,0
