,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error
317,the,223,451,61,24,1,253.5,463.0,0.0166435506241331,0.0321052631578947,0
318,WTA,308,454,66,21,1,341.0,464.5,0.0145631067961165,0.0347368421052631,0
319,Tour,398,454,83,21,1,439.5,464.5,0.0145631067961165,0.0436842105263157,0
320,Championships.,508,450,298,31,1,657.0,465.5,0.0214979195561719,0.1568421052631579,0
321,The,838,451,62,24,1,869.0,463.0,0.0166435506241331,0.0326315789473684,0
322,arrival,926,450,149,25,1,1000.5,462.5,0.0173370319001386,0.0784210526315789,0
323,of,1102,452,39,23,1,1121.5,463.5,0.0159500693481276,0.0205263157894736,0
324,the,1169,451,61,24,1,1199.5,463.0,0.0166435506241331,0.0321052631578947,0
325,Williams,1254,450,174,25,1,1341.0,462.5,0.0173370319001386,0.091578947368421,0
326,sisters,1455,450,149,25,1,1529.5,462.5,0.0173370319001386,0.0784210526315789,0
327,has,1629,451,63,24,1,1660.5,463.0,0.0166435506241331,0.0331578947368421,0
328,been,1716,451,88,24,1,1760.0,463.0,0.0166435506241331,0.0463157894736842,0
329,credited,2,540,174,25,1,89.0,552.5,0.0173370319001386,0.091578947368421,0
330,with,198,540,88,25,1,242.0,552.5,0.0173370319001386,0.0463157894736842,0
331,launching,311,540,195,31,1,408.5,555.5,0.0214979195561719,0.1026315789473684,0
332,a,530,548,19,17,1,539.5,556.5,0.0117891816920943,0.01,0
333,new,573,548,65,17,1,605.5,556.5,0.0117891816920943,0.0342105263157894,0
334,era,662,548,63,17,1,693.5,556.5,0.0117891816920943,0.0331578947368421,0
335,of,750,542,39,23,1,769.5,553.5,0.0159500693481276,0.0205263157894736,0
336,power,814,548,107,23,1,867.5,559.5,0.0159500693481276,0.0563157894736842,0
337,tennis,949,540,127,25,1,1012.5,552.5,0.0173370319001386,0.0668421052631579,0
338,in,1104,540,40,25,1,1124.0,552.5,0.0173370319001386,0.0210526315789473,0
339,the,1169,541,61,24,1,1199.5,553.0,0.0166435506241331,0.0321052631578947,0
340,women's,1254,544,152,21,1,1330.0,554.5,0.0145631067961165,0.08,0
341,game.,1432,548,100,23,1,1482.0,559.5,0.0159500693481276,0.0526315789473684,0
342,Williams,1562,540,174,25,1,1649.0,552.5,0.0173370319001386,0.091578947368421,0
343,has,1761,541,63,24,1,1792.5,553.0,0.0166435506241331,0.0331578947368421,0
344,won,0,638,66,17,1,33.0,646.5,0.0117891816920943,0.0347368421052631,0
345,four,91,632,82,23,1,132.0,643.5,0.0159500693481276,0.0431578947368421,0
346,Olympic,199,630,151,31,1,274.5,645.5,0.0214979195561719,0.0794736842105263,0
347,gold,376,631,86,30,1,419.0,646.0,0.0208044382801664,0.0452631578947368,0
348,"medals,",484,631,146,28,1,557.0,645.0,0.0194174757281553,0.0768421052631578,0
349,one,662,638,62,17,1,693.0,646.5,0.0117891816920943,0.0326315789473684,0
350,in,752,630,40,25,1,772.0,642.5,0.0173370319001386,0.0210526315789473,0
351,women's,814,634,152,21,1,890.0,644.5,0.0145631067961165,0.08,0
352,singles,993,630,149,31,1,1067.5,645.5,0.0214979195561719,0.0784210526315789,0
353,and,1168,631,64,24,1,1200.0,643.0,0.0166435506241331,0.0336842105263157,0
354,three,1257,631,105,24,1,1309.5,643.0,0.0166435506241331,0.0552631578947368,0
355,in,1390,630,40,25,1,1410.0,642.5,0.0173370319001386,0.0210526315789473,0
356,women's,1452,634,152,21,1,1528.0,644.5,0.0145631067961165,0.08,0
357,"doubles,",1629,631,167,28,1,1712.5,645.0,0.0194174757281553,0.0878947368421052,0
358,an,1828,638,42,17,1,1849.0,646.5,0.0117891816920943,0.0221052631578947,0
359,all-time,2,721,172,25,1,88.0,733.5,0.0173370319001386,0.0905263157894736,0
360,record,200,722,130,24,1,265.0,734.0,0.0166435506241331,0.0684210526315789,0
361,shared,355,722,129,24,1,419.5,734.0,0.0166435506241331,0.0678947368421052,0
362,with,506,721,88,25,1,550.0,733.5,0.0173370319001386,0.0463157894736842,0
363,her,617,722,62,24,1,648.0,734.0,0.0166435506241331,0.0326315789473684,0
364,sister,707,721,126,25,1,770.0,733.5,0.0173370319001386,0.0663157894736842,0
365,Venus,858,725,108,21,1,912.0,735.5,0.0145631067961165,0.0568421052631578,0
366,Williams.,990,721,190,25,1,1085.0,733.5,0.0173370319001386,0.1,0
367,Serena,68,814,129,22,1,132.5,825.0,0.015256588072122,0.0678947368421052,0
368,Jameka,222,812,129,24,1,286.5,824.0,0.0166435506241331,0.0678947368421052,0
369,Williams,374,811,174,25,1,461.0,823.5,0.0173370319001386,0.091578947368421,0
370,was,572,818,64,18,1,604.0,827.0,0.0124826629680998,0.0336842105263157,0
371,born,660,812,88,24,1,704.0,824.0,0.0166435506241331,0.0463157894736842,0
372,in,774,811,40,25,1,794.0,823.5,0.0173370319001386,0.0210526315789473,0
373,"Saginaw,",838,811,166,31,1,921.0,826.5,0.0214979195561719,0.0873684210526315,0
374,"Michigan,",1034,811,190,31,1,1129.0,826.5,0.0214979195561719,0.1,0
375,to,1257,815,39,21,1,1276.5,825.5,0.0145631067961165,0.0205263157894736,0
376,Richard,1321,811,153,25,1,1397.5,823.5,0.0173370319001386,0.0805263157894736,0
377,Williams,1496,811,174,25,1,1583.0,823.5,0.0173370319001386,0.091578947368421,0
378,and,1696,812,64,24,1,1728.0,824.0,0.0166435506241331,0.0336842105263157,0
379,Oracene,1,905,151,21,1,76.5,915.5,0.0145631067961165,0.0794736842105263,0
380,"Price,",178,901,122,29,1,239.0,915.5,0.0201109570041608,0.0642105263157894,0
381,and,332,902,64,24,1,364.0,914.0,0.0166435506241331,0.0336842105263157,0
382,is,422,901,38,25,1,441.0,913.5,0.0173370319001386,0.02,0
383,the,487,902,61,24,1,517.5,914.0,0.0166435506241331,0.0321052631578947,0
384,youngest,572,905,174,27,1,659.0,918.5,0.0187239944521497,0.091578947368421,0
385,of,772,903,39,23,1,791.5,914.5,0.0159500693481276,0.0205263157894736,0
386,Price's,838,901,150,25,1,913.0,913.5,0.0173370319001386,0.0789473684210526,0
387,five,1015,901,83,25,1,1056.5,913.5,0.0173370319001386,0.0436842105263157,0
388,daughters:,1123,902,211,30,1,1228.5,917.0,0.0208044382801664,0.1110526315789473,0
389,half-sisters,1365,901,261,25,1,1495.5,913.5,0.0173370319001386,0.1373684210526315,0
390,"Yetunde,",1651,902,167,28,1,1734.5,916.0,0.0194174757281553,0.0878947368421052,0
391,Lyndrea,2,992,151,29,1,77.5,1006.5,0.0201109570041608,0.0794736842105263,0
392,and,178,992,64,24,1,210.0,1004.0,0.0166435506241331,0.0336842105263157,0
393,Isha,267,992,84,24,1,309.0,1004.0,0.0166435506241331,0.0442105263157894,0
394,"Price,",376,991,122,29,1,437.0,1005.5,0.0201109570041608,0.0642105263157894,0
395,and,530,992,64,24,1,562.0,1004.0,0.0166435506241331,0.0336842105263157,0
396,full,619,992,82,24,1,660.0,1004.0,0.0166435506241331,0.0431578947368421,0
397,sister,729,991,126,25,1,792.0,1003.5,0.0173370319001386,0.0663157894736842,0
398,Venus.,880,995,124,21,1,942.0,1005.5,0.0145631067961165,0.0652631578947368,0
399,When,1034,992,88,24,1,1078.0,1004.0,0.0166435506241331,0.0463157894736842,0
400,the,1147,992,61,24,1,1177.5,1004.0,0.0166435506241331,0.0321052631578947,0
401,children,1234,991,174,25,1,1321.0,1003.5,0.0173370319001386,0.091578947368421,0
402,were,1430,999,86,17,1,1473.0,1007.5,0.0117891816920943,0.0452631578947368,0
403,"young,",1540,999,124,23,1,1602.0,1010.5,0.0159500693481276,0.0652631578947368,0
404,the,1697,992,61,24,1,1727.5,1004.0,0.0166435506241331,0.0321052631578947,0
405,family,3,1081,128,30,1,67.0,1096.0,0.0208044382801664,0.0673684210526315,0
406,moved,154,1082,110,24,1,209.0,1094.0,0.0166435506241331,0.0578947368421052,0
407,to,289,1085,39,21,1,308.5,1095.5,0.0145631067961165,0.0205263157894736,0
408,"Compton,",354,1085,166,27,1,437.0,1098.5,0.0187239944521497,0.0873684210526315,0
409,"California,",552,1081,232,29,1,668.0,1095.5,0.0201109570041608,0.1221052631578947,0
410,where,814,1082,108,24,1,868.0,1094.0,0.0166435506241331,0.0568421052631578,0
411,tennis,949,1081,127,25,1,1012.5,1093.5,0.0173370319001386,0.0668421052631579,1
412,started,1103,1082,151,24,1,1178.5,1094.0,0.0166435506241331,0.0794736842105263,0
413,playing,1276,1081,154,31,1,1353.0,1096.5,0.0214979195561719,0.0810526315789473,0
414,Williams,1452,1081,174,25,1,1539.0,1093.5,0.0173370319001386,0.091578947368421,1
415,at,1652,1085,40,21,1,1672.0,1095.5,0.0145631067961165,0.0210526315789473,0
416,the,1719,1082,61,24,1,1749.5,1094.0,0.0166435506241331,0.0321052631578947,0
417,age,1806,1089,62,23,1,1837.0,1100.5,0.0159500693481276,0.0326315789473684,0
418,of,2,1173,39,23,1,21.5,1184.5,0.0159500693481276,0.0205263157894736,0
419,three.,69,1172,121,24,1,129.5,1184.0,0.0166435506241331,0.0636842105263157,0
420,Her,221,1175,62,21,1,252.0,1185.5,0.0145631067961165,0.0326315789473684,0
421,father,311,1172,126,24,1,374.0,1184.0,0.0166435506241331,0.0663157894736842,0
422,home-schooled,463,1172,285,24,1,605.5,1184.0,0.0166435506241331,0.15,0
423,Serena,772,1174,129,22,1,836.5,1185.0,0.015256588072122,0.0678947368421052,0
424,and,926,1172,64,24,1,958.0,1184.0,0.0166435506241331,0.0336842105263157,0
425,her,1013,1172,62,24,1,1044.0,1184.0,0.0166435506241331,0.0326315789473684,0
426,sister,1103,1171,126,25,1,1166.0,1183.5,0.0173370319001386,0.0663157894736842,0
427,Venus.,1254,1175,124,21,1,1316.0,1185.5,0.0145631067961165,0.0652631578947368,0
428,While,1408,1171,108,25,1,1462.0,1183.5,0.0173370319001386,0.0568421052631578,0
429,he,1541,1172,41,24,1,1561.5,1184.0,0.0166435506241331,0.021578947368421,0
430,--,1612,1184,32,3,1,1628.0,1185.5,0.0020804438280166,0.0168421052631578,0
431,and,1674,1172,64,24,1,1706.0,1184.0,0.0166435506241331,0.0336842105263157,0
432,subsequently,3,1262,260,30,1,133.0,1277.0,0.0208044382801664,0.1368421052631579,0
433,her,287,1262,62,24,1,318.0,1274.0,0.0166435506241331,0.0326315789473684,0
434,"mother,",374,1262,146,28,1,447.0,1276.0,0.0194174757281553,0.0768421052631578,0
435,Oracene,551,1265,151,21,1,626.5,1275.5,0.0145631067961165,0.0794736842105263,0
436,--,732,1274,32,3,1,748.0,1275.5,0.0020804438280166,0.0168421052631578,0
437,have,793,1262,85,24,1,835.5,1274.0,0.0166435506241331,0.0447368421052631,0
438,been,902,1262,88,24,1,946.0,1274.0,0.0166435506241331,0.0463157894736842,0
439,the,1015,1262,61,24,1,1045.5,1274.0,0.0166435506241331,0.0321052631578947,0
440,official,1102,1261,171,25,1,1187.5,1273.5,0.0173370319001386,0.09,0
441,"coaches,",1300,1262,166,28,1,1383.0,1276.0,0.0194174757281553,0.0873684210526315,0
442,other,1498,1262,105,24,1,1550.5,1274.0,0.0166435506241331,0.0552631578947368,0
443,mentors,1628,1265,152,21,1,1704.0,1275.5,0.0145631067961165,0.08,0
444,who,1804,1262,64,24,1,1836.0,1274.0,0.0166435506241331,0.0336842105263157,0
445,helped,1,1352,131,30,1,66.5,1367.0,0.0208044382801664,0.0689473684210526,0
446,her,155,1352,62,24,1,186.0,1364.0,0.0166435506241331,0.0326315789473684,0
447,learn,245,1352,107,24,1,298.5,1364.0,0.0166435506241331,0.0563157894736842,0
448,the,377,1352,61,24,1,407.5,1364.0,0.0166435506241331,0.0321052631578947,0
449,game,464,1359,84,23,1,506.0,1370.5,0.0159500693481276,0.0442105263157894,0
450,included,576,1351,172,25,1,662.0,1363.5,0.0173370319001386,0.0905263157894736,0
451,Richard,771,1351,153,25,1,847.5,1363.5,0.0173370319001386,0.0805263157894736,0
452,"Williams,",946,1351,190,29,1,1041.0,1365.5,0.0201109570041608,0.1,0
453,a,1168,1359,19,17,1,1177.5,1367.5,0.0117891816920943,0.01,0
454,Compton,1212,1355,152,27,1,1288.0,1368.5,0.0187239944521497,0.08,0
455,man,1386,1359,66,17,1,1419.0,1367.5,0.0117891816920943,0.0347368421052631,0
456,who,1474,1352,64,24,1,1506.0,1364.0,0.0166435506241331,0.0336842105263157,0
457,shared,1565,1352,129,24,1,1629.5,1364.0,0.0166435506241331,0.0678947368421052,0
458,her,1717,1352,62,24,1,1748.0,1364.0,0.0166435506241331,0.0326315789473684,0
459,father's,3,1,171,24,2,88.5,13.0,0.0166435506241331,0.09,0
460,name,199,8,85,17,2,241.5,16.5,0.0117891816920943,0.0447368421052631,0
461,later,311,1,104,24,2,363.0,13.0,0.0166435506241331,0.0547368421052631,0
462,founded,443,1,151,24,2,518.5,13.0,0.0166435506241331,0.0794736842105263,0
463,The,618,1,62,24,2,649.0,13.0,0.0166435506241331,0.0326315789473684,0
464,Venus,704,4,108,21,2,758.0,14.5,0.0145631067961165,0.0568421052631578,0
465,and,838,1,64,24,2,870.0,13.0,0.0166435506241331,0.0336842105263157,0
466,Serena,926,3,129,22,2,990.5,14.0,0.015256588072122,0.0678947368421052,0
467,Williams,1078,0,174,25,2,1165.0,12.5,0.0173370319001386,0.091578947368421,0
468,Tennis,1278,0,128,25,2,1342.0,12.5,0.0173370319001386,0.0673684210526315,0
469,Tutorial,1432,0,171,25,2,1517.5,12.5,0.0173370319001386,0.09,0
470,Academy.,1628,1,168,29,2,1712.0,15.5,0.0201109570041608,0.0884210526315789,0
471,Williams's,0,90,218,25,2,109.0,102.5,0.0173370319001386,0.1147368421052631,0
472,family,245,90,128,30,2,309.0,105.0,0.0208044382801664,0.0673684210526315,0
473,moved,396,91,110,24,2,451.0,103.0,0.0166435506241331,0.0578947368421052,0
474,from,531,92,85,23,2,573.5,103.5,0.0159500693481276,0.0447368421052631,0
475,Compton,640,94,152,27,2,716.0,107.5,0.0187239944521497,0.08,0
476,to,817,94,39,21,2,836.5,104.5,0.0145631067961165,0.0205263157894736,0
477,West,880,94,86,21,2,923.0,104.5,0.0145631067961165,0.0452631578947368,0
478,Palm,992,91,86,24,2,1035.0,103.0,0.0166435506241331,0.0452631578947368,0
479,"Beach,",1101,91,123,28,2,1162.5,105.0,0.0194174757281553,0.0647368421052631,0
480,"Florida,",1256,90,166,29,2,1339.0,104.5,0.0201109570041608,0.0873684210526315,0
481,when,1452,91,88,24,2,1496.0,103.0,0.0166435506241331,0.0463157894736842,0
482,she,1565,91,61,24,2,1595.5,103.0,0.0166435506241331,0.0321052631578947,0
483,was,1650,97,64,18,2,1682.0,106.0,0.0124826629680998,0.0336842105263157,0
484,nine,1739,90,85,25,2,1781.5,102.5,0.0173370319001386,0.0447368421052631,0
485,so,1851,97,39,18,2,1870.5,106.0,0.0124826629680998,0.0205263157894736,0
486,that,3,181,83,24,2,44.5,193.0,0.0166435506241331,0.0436842105263157,0
487,she,113,181,61,24,2,143.5,193.0,0.0166435506241331,0.0321052631578947,0
488,could,200,181,108,24,2,254.0,193.0,0.0166435506241331,0.0568421052631578,0
489,attend,332,181,130,24,2,397.0,193.0,0.0166435506241331,0.0684210526315789,0
490,the,487,181,61,24,2,517.5,193.0,0.0166435506241331,0.0321052631578947,0
491,tennis,575,180,127,25,2,638.5,192.5,0.0173370319001386,0.0668421052631579,0
492,academy,728,181,151,29,2,803.5,195.5,0.0201109570041608,0.0794736842105263,0
493,of,904,182,39,23,2,923.5,193.5,0.0159500693481276,0.0205263157894736,0
494,Rick,969,180,86,25,2,1012.0,192.5,0.0173370319001386,0.0452631578947368,0
495,"Macci,",1078,180,124,29,2,1140.0,194.5,0.0201109570041608,0.0652631578947368,0
496,who,1232,181,64,24,2,1264.0,193.0,0.0166435506241331,0.0336842105263157,0
497,would,1320,181,110,24,2,1375.0,193.0,0.0166435506241331,0.0578947368421052,0
498,provide,1452,180,152,31,2,1528.0,195.5,0.0214979195561719,0.08,0
499,additional,1630,180,215,25,2,1737.5,192.5,0.0173370319001386,0.1131578947368421,0
500,coaching.,2,270,188,31,2,96.0,285.5,0.0214979195561719,0.0989473684210526,0
501,Macci,220,270,108,25,2,274.0,282.5,0.0173370319001386,0.0568421052631578,0
502,spotted,355,271,151,30,2,430.5,286.0,0.0208044382801664,0.0794736842105263,0
503,the,531,271,61,24,2,561.5,283.0,0.0166435506241331,0.0321052631578947,0
504,exceptional,618,270,237,31,2,736.5,285.5,0.0214979195561719,0.1247368421052631,0
505,sisters,883,270,149,25,2,957.5,282.5,0.0173370319001386,0.0784210526315789,1
506,of,1058,272,39,23,2,1077.5,283.5,0.0159500693481276,0.0205263157894736,0
507,the,1125,271,61,24,2,1155.5,283.0,0.0166435506241331,0.0321052631578947,0
508,talents.,1213,271,165,24,2,1295.5,283.0,0.0166435506241331,0.0868421052631579,1
509,He,1409,274,41,21,2,1429.5,284.5,0.0145631067961165,0.021578947368421,0
510,did,1475,270,65,25,2,1507.5,282.5,0.0173370319001386,0.0342105263157894,0
511,not,1563,274,63,21,2,1594.5,284.5,0.0145631067961165,0.0331578947368421,0
512,always,1652,271,128,29,2,1716.0,285.5,0.0201109570041608,0.0673684210526315,0
513,agree,2,368,106,23,2,55.0,379.5,0.0159500693481276,0.0557894736842105,0
514,with,132,360,88,25,2,176.0,372.5,0.0173370319001386,0.0463157894736842,0
515,Williams's,242,360,218,25,2,351.0,372.5,0.0173370319001386,0.1147368421052631,0
516,"father,",487,361,143,28,2,558.5,375.0,0.0194174757281553,0.0752631578947368,0
517,but,660,361,64,24,2,692.0,373.0,0.0166435506241331,0.0336842105263157,0
518,respected,750,361,196,30,2,848.0,376.0,0.0208044382801664,0.1031578947368421,0
519,that,971,361,83,24,2,1012.5,373.0,0.0166435506241331,0.0436842105263157,0
520,"""he",1083,361,59,24,2,1112.5,373.0,0.0166435506241331,0.0310526315789473,0
521,treated,1169,361,151,24,2,1244.5,373.0,0.0166435506241331,0.0794736842105263,0
522,his,1343,360,63,25,2,1374.5,372.5,0.0173370319001386,0.0331578947368421,0
523,daughters,1431,361,195,30,2,1528.5,376.0,0.0208044382801664,0.1026315789473684,0
524,like,1653,360,83,25,2,1694.5,372.5,0.0173370319001386,0.0436842105263157,0
525,"kids,",1761,360,101,29,2,1811.5,374.5,0.0201109570041608,0.0531578947368421,0
526,allowed,2,451,152,24,2,78.0,463.0,0.0166435506241331,0.08,0
527,them,179,451,85,24,2,221.5,463.0,0.0166435506241331,0.0447368421052631,0
528,to,289,454,39,21,2,308.5,464.5,0.0145631067961165,0.0205263157894736,0
529,be,352,451,42,24,2,373.0,463.0,0.0166435506241331,0.0221052631578947,0
530,little,421,450,127,25,2,484.5,462.5,0.0173370319001386,0.0668421052631579,0
531,"girls"".",574,450,144,31,2,646.0,465.5,0.0214979195561719,0.0757894736842105,0
532,Richard,749,450,153,25,2,825.5,462.5,0.0173370319001386,0.0805263157894736,0
533,stopped,927,451,151,30,2,1002.5,466.0,0.0208044382801664,0.0794736842105263,0
534,sending,1103,450,151,31,2,1178.5,465.5,0.0214979195561719,0.0794736842105263,0
535,his,1277,450,63,25,2,1308.5,462.5,0.0173370319001386,0.0331578947368421,0
536,daughters,1365,451,195,30,2,1462.5,466.0,0.0208044382801664,0.1026315789473684,0
537,to,1587,454,39,21,2,1606.5,464.5,0.0145631067961165,0.0205263157894736,0
538,national,1651,450,172,25,2,1737.0,462.5,0.0173370319001386,0.0905263157894736,0
539,junior,2,540,127,31,2,65.5,555.5,0.0214979195561719,0.0668421052631579,0
540,tennis,157,540,127,25,2,220.5,552.5,0.0173370319001386,0.0668421052631579,0
541,tournaments,311,544,237,21,2,429.5,554.5,0.0145631067961165,0.1247368421052631,0
542,when,572,541,88,24,2,616.0,553.0,0.0166435506241331,0.0463157894736842,0
543,Williams,682,540,174,25,2,769.0,552.5,0.0173370319001386,0.091578947368421,0
544,was,880,547,64,18,2,912.0,556.0,0.0124826629680998,0.0336842105263157,0
545,"10,",971,544,55,25,2,998.5,556.5,0.0173370319001386,0.0289473684210526,0
546,since,1059,540,105,25,2,1111.5,552.5,0.0173370319001386,0.0552631578947368,0
547,he,1189,541,41,24,2,1209.5,553.0,0.0166435506241331,0.021578947368421,0
548,wanted,1254,541,132,24,2,1320.0,553.0,0.0166435506241331,0.0694736842105263,0
549,them,1411,541,85,24,2,1453.5,553.0,0.0166435506241331,0.0447368421052631,0
550,to,1521,544,39,21,2,1540.5,554.5,0.0145631067961165,0.0205263157894736,0
551,take,1587,541,83,24,2,1628.5,553.0,0.0166435506241331,0.0436842105263157,0
552,it,1698,540,38,25,2,1717.0,552.5,0.0173370319001386,0.02,0
553,slow,1763,541,85,24,2,1805.5,553.0,0.0166435506241331,0.0447368421052631,0
554,and,2,631,64,24,2,34.0,643.0,0.0166435506241331,0.0336842105263157,0
555,focus,91,632,105,23,2,143.5,643.5,0.0159500693481276,0.0552631578947368,0
556,on,222,638,42,17,2,243.0,646.5,0.0117891816920943,0.0221052631578947,0
557,school,289,631,126,24,2,352.0,643.0,0.0166435506241331,0.0663157894736842,0
558,work.,440,631,102,24,2,491.0,643.0,0.0166435506241331,0.0536842105263157,0
559,Experiences,574,630,238,31,2,693.0,645.5,0.0214979195561719,0.1252631578947368,0
560,of,838,632,39,23,2,857.5,643.5,0.0159500693481276,0.0205263157894736,0
561,racism,904,630,130,25,2,969.0,642.5,0.0173370319001386,0.0684210526315789,0
562,also,1058,631,84,24,2,1100.0,643.0,0.0166435506241331,0.0442105263157894,0
563,influenced,1170,630,216,25,2,1278.0,642.5,0.0173370319001386,0.1136842105263157,0
564,this,1411,630,83,25,2,1452.5,642.5,0.0173370319001386,0.0436842105263157,0
565,"decision,",1519,630,189,29,2,1613.5,644.5,0.0201109570041608,0.0994736842105263,0
566,as,1740,637,40,18,2,1760.0,646.0,0.0124826629680998,0.0210526315789473,0
567,he,1805,631,41,24,2,1825.5,643.0,0.0166435506241331,0.021578947368421,0
568,had,1,722,65,24,2,33.5,734.0,0.0166435506241331,0.0342105263157894,0
569,heard,89,722,109,24,2,143.5,734.0,0.0166435506241331,0.0573684210526315,0
570,white,220,721,108,25,2,274.0,733.5,0.0173370319001386,0.0568421052631578,0
571,parents,352,725,152,27,2,428.0,738.5,0.0187239944521497,0.08,0
572,talk,531,722,84,24,2,573.0,734.0,0.0166435506241331,0.0442105263157894,0
573,about,640,722,106,24,2,693.0,734.0,0.0166435506241331,0.0557894736842105,0
574,the,773,722,61,24,2,803.5,734.0,0.0166435506241331,0.0321052631578947,0
575,Williams,858,721,174,25,2,945.0,733.5,0.0173370319001386,0.091578947368421,0
576,sisters,1059,721,149,25,2,1133.5,733.5,0.0173370319001386,0.0784210526315789,0
577,in,1236,721,40,25,2,1256.0,733.5,0.0173370319001386,0.0210526315789473,0
578,a,1300,729,19,17,2,1309.5,737.5,0.0117891816920943,0.01,0
579,derogatory,1343,722,218,30,2,1452.0,737.0,0.0208044382801664,0.1147368421052631,0
580,manner,1584,729,129,17,2,1648.5,737.5,0.0117891816920943,0.0678947368421052,0
581,during,1739,721,131,31,2,1804.5,736.5,0.0214979195561719,0.0689473684210526,0
582,tournaments.,3,815,253,21,2,129.5,825.5,0.0145631067961165,0.1331578947368421,0
583,At,286,815,42,21,2,307.0,825.5,0.0145631067961165,0.0221052631578947,0
584,that,355,812,83,24,2,396.5,824.0,0.0166435506241331,0.0436842105263157,0
585,"time,",465,811,99,29,2,514.5,825.5,0.0201109570041608,0.0521052631578947,0
586,Williams,594,811,174,25,2,681.0,823.5,0.0173370319001386,0.091578947368421,0
587,had,793,812,65,24,2,825.5,824.0,0.0166435506241331,0.0342105263157894,0
588,a,882,819,19,17,2,891.5,827.5,0.0117891816920943,0.01,0
589,46-3,926,815,83,21,2,967.5,825.5,0.0145631067961165,0.0436842105263157,0
590,record,1036,812,130,24,2,1101.0,824.0,0.0166435506241331,0.0684210526315789,0
591,on,1190,819,42,17,2,1211.0,827.5,0.0117891816920943,0.0221052631578947,0
592,the,1257,812,61,24,2,1287.5,824.0,0.0166435506241331,0.0321052631578947,0
593,United,1342,811,132,25,2,1408.0,823.5,0.0173370319001386,0.0694736842105263,0
594,States,1498,814,128,22,2,1562.0,825.0,0.015256588072122,0.0673684210526315,0
595,Tennis,1652,811,128,25,2,1716.0,823.5,0.0173370319001386,0.0673684210526315,0
596,Association,0,901,242,25,2,121.0,913.5,0.0173370319001386,0.1273684210526315,0
597,junior,266,901,127,31,2,329.5,916.5,0.0214979195561719,0.0668421052631579,0
598,tour,421,905,82,21,2,462.0,915.5,0.0145631067961165,0.0431578947368421,0
599,and,530,902,64,24,2,562.0,914.0,0.0166435506241331,0.0336842105263157,0
600,was,616,908,64,18,2,648.0,917.0,0.0124826629680998,0.0336842105263157,0
601,ranked,706,902,130,24,2,771.0,914.0,0.0166435506241331,0.0684210526315789,0
602,No.,858,905,58,21,2,887.0,915.5,0.0145631067961165,0.0305263157894736,0
603,1,949,905,16,21,2,957.0,915.5,0.0145631067961165,0.0084210526315789,0
604,among,992,909,108,23,2,1046.0,920.5,0.0159500693481276,0.0568421052631578,0
605,under-10,1123,902,172,24,2,1209.0,914.0,0.0166435506241331,0.0905263157894736,0
606,players,1320,902,152,30,2,1396.0,917.0,0.0208044382801664,0.08,0
607,in,1500,901,40,25,2,1520.0,913.5,0.0173370319001386,0.0210526315789473,0
608,Florida.,1564,901,166,25,2,1647.0,913.5,0.0173370319001386,0.0873684210526315,0
609,In,1763,905,41,21,2,1783.5,915.5,0.0145631067961165,0.021578947368421,0
610,"1995,",3,995,99,25,2,52.5,1007.5,0.0173370319001386,0.0521052631578947,0
611,when,132,992,88,24,2,176.0,1004.0,0.0166435506241331,0.0463157894736842,0
612,Williams,242,991,174,25,2,329.0,1003.5,0.0173370319001386,0.091578947368421,0
613,was,440,998,64,18,2,472.0,1007.0,0.0124826629680998,0.0336842105263157,0
614,in,532,991,40,25,2,552.0,1003.5,0.0173370319001386,0.0210526315789473,0
615,the,597,992,61,24,2,627.5,1004.0,0.0166435506241331,0.0321052631578947,0
616,ninth,683,991,109,25,2,737.5,1003.5,0.0173370319001386,0.0573684210526315,0
617,"grade,",816,992,122,30,2,877.0,1007.0,0.0208044382801664,0.0642105263157894,0
618,her,969,992,62,24,2,1000.0,1004.0,0.0166435506241331,0.0326315789473684,0
619,father,1059,992,126,24,2,1122.0,1004.0,0.0166435506241331,0.0663157894736842,0
620,pulled,1210,992,132,30,2,1276.0,1007.0,0.0208044382801664,0.0694736842105263,0
621,his,1365,991,63,25,2,1396.5,1003.5,0.0173370319001386,0.0331578947368421,0
622,daughters,1453,992,195,30,2,1550.5,1007.0,0.0208044382801664,0.1026315789473684,0
623,out,1674,995,62,21,2,1705.0,1005.5,0.0145631067961165,0.0326315789473684,0
624,of,1762,993,39,23,2,1781.5,1004.5,0.0159500693481276,0.0205263157894736,0
625,Macci's,0,1081,152,25,2,76.0,1093.5,0.0173370319001386,0.08,0
626,academy,178,1082,151,29,2,253.5,1096.5,0.0201109570041608,0.0794736842105263,0
627,and,354,1082,64,24,2,386.0,1094.0,0.0166435506241331,0.0336842105263157,0
628,took,443,1082,84,24,2,485.0,1094.0,0.0166435506241331,0.0442105263157894,0
629,over,552,1089,83,17,2,593.5,1097.5,0.0117891816920943,0.0436842105263157,0
630,all,662,1082,61,24,2,692.5,1094.0,0.0166435506241331,0.0321052631578947,0
631,coaching,750,1081,174,31,2,837.0,1096.5,0.0214979195561719,0.091578947368421,0
632,at,948,1085,40,21,2,968.0,1095.5,0.0145631067961165,0.0210526315789473,0
633,their,1015,1081,104,25,2,1067.0,1093.5,0.0173370319001386,0.0547368421052631,0
