,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error
2127,they,1455,1262,84,29,9,1497.0,1276.5,0.02011095700416089,0.04421052631578947,0
2128,both,1562,1262,88,24,9,1606.0,1274.0,0.016643550624133148,0.04631578947368421,0
2129,benefited,1672,1261,198,25,9,1771.0,1273.5,0.017337031900138695,0.10421052631578948,0
2130,"from,",3,1353,99,27,9,52.5,1366.5,0.01872399445214979,0.05210526315789474,0
2131,and,134,1352,64,24,9,166.0,1364.0,0.016643550624133148,0.03368421052631579,0
2132,pushed,220,1352,132,30,9,286.0,1367.0,0.020804438280166437,0.06947368421052631,0
2133,"further,",377,1352,165,28,9,459.5,1366.0,0.019417475728155338,0.0868421052631579,0
2134,technical,575,1351,192,25,9,671.0,1363.5,0.017337031900138695,0.10105263157894737,0
2135,advances,794,1352,172,24,9,880.0,1364.0,0.016643550624133148,0.09052631578947369,0
2136,in,994,1351,40,25,9,1014.0,1363.5,0.017337031900138695,0.021052631578947368,0
2137,microphones,1056,1351,240,31,9,1176.0,1366.5,0.021497919556171984,0.12631578947368421,0
2138,and,1322,1352,64,24,9,1354.0,1364.0,0.016643550624133148,0.03368421052631579,0
2139,"cameras,",1410,1358,166,22,9,1493.0,1369.0,0.015256588072122053,0.08736842105263158,0
2140,and,1608,1352,64,24,9,1640.0,1364.0,0.016643550624133148,0.03368421052631579,0
